"year","ncessch","school_name","state_name","lea_name","school_level","school_type","charter","free_lunch","reduced_price_lunch","free_or_reduced_price_lunch","enrollment","direct_certification","enrollment_crdc","students_susp_in_sch","students_susp_out_sch_single","students_susp_out_sch_multiple","expulsions_no_ed_serv","expulsions_with_ed_serv","expulsions_zero_tolerance","students_corporal_punish","students_arrested","students_referred_law_enforce","students_mech_restraint","students_phys_restraint","students_seclusion"
"2015","110004300433","EL Haynes High School","District of Columbia","EL Haynes PCS","High","Regular school","Yes","225","38","263","435","","434","14","56","44","0","2","0","","0","0","2","10","0"
"2015","110004300472","EL Haynes PCS Elementary School","District of Columbia","EL Haynes PCS","Primary","Regular school","Yes","168","38","206","333","","336","6","11","6","0","0","0","","0","0","0","2","0"
"2015","110004400275","Mary McLeod Bethune Day Academy PCS Slowe Campus","District of Columbia","Mary McLeod Bethune  PCS","Primary","Regular school","Yes","407","0","407","420","","421","29","17","20","0","0","0","","0","0","0","0","0"
"2015","110004500279","Two Rivers PCS 4th Street","District of Columbia","Two Rivers PCS","Primary","Regular school","Yes","199","44","243","526","","524","26","33","9","0","0","0","","0","0","0","0","0"
"2015","110004500498","Two Rivers PCS Young","District of Columbia","Two Rivers PCS","Primary","Regular school","Yes","51","10","61","169","","171","2","0","4","0","0","0","","0","0","0","0","0"
"2015","110004800277","D C  Preparatory PCS Edgewood Middle","District of Columbia","DC Preparatory Academy PCS","Middle","Regular school","Yes","168","54","222","310","","310","0","37","35","2","0","0","","0","0","0","0","0"
"2015","110004800387","D C  Preparatory PCS  Benning Elementary","District of Columbia","DC Preparatory Academy PCS","Primary","Regular school","Yes","370","0","370","444","","447","0","24","43","0","0","0","","0","0","0","0","0"
"2015","110004800388","D C  Preparatory PCS Edgewood Elementary","District of Columbia","DC Preparatory Academy PCS","Primary","Regular school","Yes","287","44","331","441","","442","0","17","26","0","0","0","","0","0","0","0","0"
"2015","110004800474","D C Preparatory PCS Benning Middle","District of Columbia","DC Preparatory Academy PCS","Middle","Regular school","Yes","101","56","157","223","","227","0","20","43","0","0","0","","0","0","0","0","0"
"2015","110004800501","DC Preparatory Academy PCS  Anacostia Elementary","District of Columbia","DC Preparatory Academy PCS","Primary","Regular school","Yes","83","31","114","141","","141","","","","","","","","","","","",""
"2015","110004900278","Eagle Academy PCS Congress Heights","District of Columbia","Eagle Academy PCS","Primary","Regular school","Yes","741","0","741","785","","792","14","18","2","0","0","0","","0","0","0","2","0"
"2015","110004900434","Eagle Academy PCS Capitol Riverfront","District of Columbia","Eagle Academy PCS","Primary","Regular school","Yes","132","0","132","141","","139","0","0","0","0","0","0","","0","0","0","0","0"
"2015","110005100301","Hope Community PCS Lamond Campus","District of Columbia","Hope Community PCS","Primary","Regular school","Yes","261","12","273","316","","321","2","0","2","0","0","0","","0","0","0","0","0"
"2015","110005100386","Hope Community PCS Tolson Campus","District of Columbia","Hope Community PCS","Primary","Regular school","Yes","368","19","387","520","","520","4","4","4","0","0","0","","0","0","0","0","0"
"2015","110005300428","William E Doar PCS NW Soldiers Home","District of Columbia","William E Doar Jr PCS","Not applicable","Regular school","No","","","","","","","","","","","","","","","","","",""
"2015","110005300455","William E Doar Jr PCS for the Performing Arts","District of Columbia","William E Doar Jr PCS","Primary","Regular school","Yes","409","0","409","467","","451","8","41","8","0","0","0","","0","0","0","0","0"
"2015","110005400304","AppleTree Early Learning Center PCS Columbia Heights","District of Columbia","AppleTree Early Learning Center PCS","Primary","Regular school","Yes","98","8","106","158","","160","","","","","","","","","","","",""
"2015","110005400413","AppleTree Early Learning Center PCS Southwest","District of Columbia","AppleTree Early Learning Center PCS","Primary","Regular school","Yes","62","15","77","102","","97","","","","","","","","","","","",""
"2015","110005400435","AppleTree Early Learning Center PCS Oklahoma","District of Columbia","AppleTree Early Learning Center PCS","Primary","Regular school","Yes","149","0","149","156","","159","","","","","","","","","","","",""
"2015","110005400447","AppleTree Early Learning PCS Southeast","District of Columbia","AppleTree Early Learning Center PCS","Primary","Regular school","Yes","174","0","174","177","","176","","","","","","","","","","","",""
"2015","110005400448","AppleTree Early Learning Center PCS Lincoln Park","District of Columbia","AppleTree Early Learning Center PCS","Primary","Regular school","Yes","3","3","6","60","","69","","","","","","","","","","","",""
"2015","110005500305","Bridges PCS","District of Columbia","Bridges PCS","Primary","Regular school","Yes","179","24","203","333","","333","4","2","2","0","0","0","","0","0","0","0","4"
"2015","110005700431","Early Childhood Academy PCS","District of Columbia","Early Childhood Academy PCS","Primary","Regular school","Yes","257","0","257","262","","234","0","2","0","0","0","0","","0","0","0","0","0"
"2015","110005800308","Howard University MS of Math and Science PCS","District of Columbia","Howard University Middle School of Math and Science","Middle","Regular school","Yes","172","13","185","266","","259","2","24","13","0","0","0","","0","0","0","0","0"
"2015","110005900309","Youthbuild PCS","District of Columbia","Youth Build PCS","Other","Other/alternative school","Yes","61","0","61","Not applicable","","115","0","0","0","0","0","0","","0","0","0","0","0"
"2015","110006000310","Potomac Preparatory PCS","District of Columbia","Potomac Preparatory PCS","Primary","Regular school","Yes","416","0","416","427","","","","","","","","","","","","","",""
"2015","110006400367","St  Coletta Special Education PCS","District of Columbia","St Coletta Special Education PCS","Other","Special education school","Yes","94","22","116","251","","249","4","4","2","0","0","0","","0","0","0","5","0"
"2015","110007200405","Achievement Preparatory Academy PCS Middle School","District of Columbia","Achievement Prep Academy PCS","Middle","Regular school","Yes","290","28","318","383","","355","0","41","11","0","8","0","","0","0","0","0","0"
"2015","110007200473","Achievement Preparatory PCS Elementary","District of Columbia","Achievement Prep Academy PCS","Primary","Regular school","Yes","223","0","223","273","","275","0","12","7","0","0","0","","0","0","0","0","0"
"2015","110007300393","Center City PCS Capitol Hill","District of Columbia","Center City PCS","Primary","Regular school","Yes","152","5","157","244","","249","11","24","20","2","0","2","","0","0","0","0","0"
"2015","110007300395","Center City PCS Petworth","District of Columbia","Center City PCS","Primary","Regular school","Yes","166","31","197","251","","254","28","15","10","0","0","0","","0","0","0","0","0"
"2015","110007300400","Center City PCS Brightwood","District of Columbia","Center City PCS","Primary","Regular school","Yes","176","22","198","252","","255","22","2","2","0","0","0","","0","0","0","0","0"
"2015","110007300403","Center City PCS Trinidad","District of Columbia","Center City PCS","Primary","Regular school","Yes","208","0","208","211","","210","18","12","7","11","0","2","","0","0","0","0","0"
"2015","110007300404","Center City PCS Shaw","District of Columbia","Center City PCS","Primary","Regular school","Yes","169","33","202","237","","240","2","14","2","0","0","0","","0","0","0","0","0"
"2015","110007300412","Center City PCS Congress Heights","District of Columbia","Center City PCS","Primary","Regular school","Yes","240","0","240","243","","243","2","12","7","4","0","0","","0","0","0","0","0"
"2015","110007600408","Excel Academy PCS","District of Columbia","Excel Academy PCS","Primary","Regular school","Yes","728","0","728","731","","732","97","72","34","0","0","0","","0","0","0","0","0"
"2015","110007600490","Excel Academy PCS LEAD","District of Columbia","Excel Academy PCS","Not applicable","Regular school","Yes","","","","","","","","","","","","","","","","","",""
"2015","110007700411","Washington Yu Ying PCS","District of Columbia","Washington Yu Ying PCS","Primary","Regular school","Yes","46","14","60","551","","551","14","8","2","0","0","0","","0","0","0","2","8"
"2015","110007900424","National Collegiate Prep PCS","District of Columbia","National Collegiate Prep","High","Regular school","Yes","260","0","260","280","","280","0","56","32","7","0","0","","0","0","0","0","0"
"2015","110008000437","Inspired Teaching Demonstration PCS","District of Columbia","Inspired Teaching Demonstration PCS","Primary","Regular school","Yes","57","13","70","368","","374","13","11","0","0","0","0","","0","0","0","6","6"
"2015","110008100442","Shining Stars Montessori Academy PCS","District of Columbia","Shining Stars Montessori PCS","Primary","Regular school","Yes","58","10","68","160","","157","0","0","0","0","0","0","","0","0","0","0","0"
"2015","110008200441","Richard Wright PCS for Journalism and Media Arts PCS","District of Columbia","Richard Wright PCS for Journalism and Media Arts PCS","High","Regular school","Yes","281","0","281","284","","287","2","20","4","0","0","0","","0","0","0","0","0"
"2015","110008300443","Basis DC PCS","District of Columbia","Basis DC PCS","Other","Regular school","Yes","96","12","108","599","","600","0","43","9","0","0","0","","0","0","0","0","0"
"2015","110008400440","Creative Minds International PCS","District of Columbia","Creative Minds International PCS","Primary","Regular school","Yes","36","16","52","237","","238","4","2","4","0","0","0","","0","0","0","0","0"
"2015","110008500438","DC Scholars PCS","District of Columbia","DC Scholars PCS","Primary","Regular school","Yes","442","0","442","446","","448","4","53","10","0","0","0","","0","0","0","4","0"
"2015","110008600444","Mundo Verde Bilingual PCS","District of Columbia","Mundo Verde Bilingual PCS","Primary","Regular school","Yes","143","22","165","538","","538","0","8","0","0","0","0","","0","0","0","0","0"
"2015","110008700213","Maya Angelou Academy at New Beginnings formerly Oak Hill","District of Columbia","DYRS","High","Other/alternative school","No","32","0","32","35","","38","","7","4","0","","0","","","","0","0","4"
"2015","110008800461","Sela PCS","District of Columbia","Sela PCS","Primary","Regular school","Yes","55","16","71","134","","133","0","2","0","0","0","0","","0","0","0","0","0"
"2015","110008900462","Somerset Preparatory Academy PCS","District of Columbia","Somerset Preparatory PCS","Other","Regular school","Yes","276","0","276","279","","280","73","4","21","4","14","13","","0","0","0","0","0"
